Time (s),Predicted Fuel
16585.0,-1.3810555781467997e-06
16586.0,-8.551030604827436e-06
16587.0,1.139910183979863e-06
16588.0,-3.3202984367048615e-06
16589.0,2.704858287873002e-06
16590.0,-6.375873402549406e-06
16591.0,1.2842958726900085e-06
16592.0,-3.931633769456447e-06
16593.0,-7.17009726424633e-06
16594.0,6.983962108257669e-06
16595.0,-3.057197120660404e-06
16596.0,-2.0046349873659057e-06
16597.0,8.39040003900071e-07
16598.0,-9.537447747700377e-06
16599.0,2.701436577046226e-06
16600.0,-1.8162185164734477e-06
16601.0,-2.2903122827993727e-06
16602.0,-4.004221998900595e-06
16603.0,-6.01720329903894e-06
16604.0,8.599459515041073e-06
16605.0,-4.424572510915718e-06
16606.0,-2.8008943133958072e-06
16607.0,-3.947721206026395e-06
16608.0,3.8471368149675445e-06
16609.0,-2.6512950120033234e-06
16610.0,-2.2228013784649447e-06
16611.0,-6.547335837112026e-06
16612.0,7.3416847060987816e-06
16613.0,-1.083623951131692e-05
16614.0,3.251369004455118e-06
16615.0,-4.223116144115066e-06
16616.0,5.929847547004756e-06
16617.0,-7.993715118420722e-07
16618.0,-8.23417283497453e-06
16619.0,-3.2035045742124433e-06
16620.0,2.8253701370443134e-06
16621.0,-4.108477341826185e-06
16622.0,6.99408386518183e-06
16623.0,-7.002239761776739e-06
16624.0,-2.943487799506441e-06
16625.0,1.0329744718643964e-06
16626.0,4.8017853691352475e-06
16627.0,1.8886005249540592e-07
16628.0,-5.4497085660783044e-06
16629.0,-3.1813926704198954e-06
16630.0,-1.0793671888255121e-06
16631.0,2.8677975888923632e-06
16632.0,-4.9214366477114734e-06
16633.0,6.231428486436092e-06
16634.0,1.7943840139509788e-06
16635.0,-1.0303861711149851e-05
16636.0,3.07177577291687e-06
16637.0,5.897019845961893e-06
16638.0,-2.3815403275966524e-06
16639.0,4.82999970528838e-07
16640.0,-7.740724578878402e-06
16641.0,5.58345862468683e-06
16642.0,1.4873212485443742e-06
16643.0,1.2827745044970697e-06
16644.0,-9.215823704763507e-06
16645.0,1.0740548403251267e-06
16646.0,-2.577426861292582e-06
16647.0,5.032205668742134e-06
16648.0,-7.361931412452697e-06
16649.0,3.592865961428065e-06
16650.0,4.690257252053123e-06
16651.0,-2.119966084518846e-06
16652.0,-1.01753842103913e-06
16653.0,5.167965729874232e-06
16654.0,-4.976959826607829e-06
16655.0,4.354438167998881e-06
16656.0,-6.474916780103512e-06
16657.0,7.975308811444634e-06
16658.0,3.7501096934553776e-07
16659.0,-5.364586288888324e-06
16660.0,6.91177843693226e-07
16661.0,-4.3367344613030464e-07
16662.0,-1.8333399466893723e-06
16663.0,3.011478192813131e-06
16664.0,3.2938046435067588e-06
16665.0,1.6257087027999078e-06
16666.0,2.1546982992285614e-06
16667.0,-5.884624773450477e-06
16668.0,9.17418878188608e-07
16669.0,3.722990443284263e-06
16670.0,-4.789318215532215e-06
16671.0,1.7515598368668161e-06
16672.0,-1.969102596315201e-06
16673.0,1.3434069358607259e-06
16674.0,-1.4727658689449436e-06
16675.0,5.031670477607332e-06
16676.0,4.9315103261316794e-06
16677.0,1.8432726564306253e-06
16678.0,-2.8058453039439437e-06
16679.0,-1.6855867949925945e-06
16680.0,8.78837077873273e-07
16681.0,3.829777483746158e-06
16682.0,-3.955242508690874e-06
16683.0,6.113522643072244e-06
16684.0,-4.929304881306369e-07
16685.0,6.304567121405832e-06
16686.0,-6.654747977592201e-06
16687.0,5.4506613874054755e-06
16688.0,-6.513314260918079e-06
16689.0,9.372665390645358e-06
16690.0,-3.5916839968260437e-06
16691.0,-2.302164967412337e-06
16692.0,7.209189416969777e-06
16693.0,-2.0018947407870103e-06
16694.0,7.306181884415678e-06
16695.0,2.1291163830019939e-07
16696.0,-5.844096882956337e-06
16697.0,8.573748028855197e-06
16698.0,1.628579185380798e-06
16699.0,-1.1551318625374031e-06
16700.0,-7.129916969884182e-07
16701.0,-1.6941896713059266e-06
16702.0,-3.4405271352032854e-07
16703.0,4.656742761275604e-06
16704.0,3.6094506422624487e-06
16705.0,3.3676897205662207e-06
16706.0,-5.05472491631474e-06
16707.0,9.148329149855347e-06
16708.0,-2.206365136522075e-06
16709.0,-4.009568409167271e-06
16710.0,1.0312527512310675e-05
16711.0,-6.721183740968293e-06
16712.0,1.0417109695974955e-05
16713.0,1.8194773933778169e-06
16714.0,-4.923762325080607e-06
16715.0,3.285474659355093e-06
16716.0,2.0849652558603286e-06
16717.0,-2.018934867461038e-06
16718.0,9.507398396941577e-06
16719.0,-3.633014822676447e-06
16720.0,1.910499215048449e-06
16721.0,4.299695416417834e-06
16722.0,-1.6385968297825402e-06
16723.0,2.0673779997134764e-06
16724.0,3.7962050314899098e-06
16725.0,4.155522329755517e-06
16726.0,-1.014374128180559e-06
16727.0,2.502606780560641e-06
16728.0,7.233000083306958e-06
16729.0,-6.269507524162218e-06
16730.0,3.0440449688041198e-06
16731.0,8.576157865958474e-06
16732.0,3.1959999197175773e-06
16733.0,-9.65192716484734e-09
16734.0,-6.040200381065723e-06
16735.0,1.0745268610298524e-05
16736.0,-3.945872563435923e-06
16737.0,1.5431017120821899e-06
16738.0,6.9699815257188565e-06
16739.0,2.0288736915884194e-07
16740.0,4.411710759472501e-06
16741.0,-4.072324770775275e-06
16742.0,1.2105034438892959e-05
16743.0,-6.776011898835634e-06
16744.0,6.222777152557662e-06
16745.0,1.7942312183860442e-06
16746.0,2.9191359039998534e-06
16747.0,8.785381602380888e-07
16748.0,6.214708708364079e-06
16749.0,5.5220712681199776e-06
16750.0,-5.9447761568005365e-06
16751.0,5.74886070439505e-06
16752.0,-1.566991649132906e-06
16753.0,7.764406539987003e-06
16754.0,9.365529228580104e-08
16755.0,5.371372961769787e-06
16756.0,-1.2101860044507508e-06
16757.0,6.3221688284116176e-06
16758.0,3.7391172246635416e-06
16759.0,2.478968836638733e-06
16760.0,-5.14619925390181e-06
16761.0,1.0502297906233304e-05
16762.0,3.8086435440834135e-06
16763.0,3.0205471288322768e-06
16764.0,3.766213606660898e-06
16765.0,-4.948695235499158e-06
16766.0,9.732397261850365e-06
16767.0,-2.7974490011685304e-07
16768.0,3.4710412611521245e-06
16769.0,-3.7499357167519834e-06
16770.0,2.9161358177949033e-06
16771.0,1.0349162055798985e-05
16772.0,-1.2271392594440692e-06
16773.0,4.6616355989270845e-06
16774.0,-1.6036421819623855e-06
16775.0,1.001528043769721e-05
16776.0,-2.8018953413406676e-07
16777.0,3.7655697403755066e-06
16778.0,-3.1790413949346848e-06
16779.0,1.3716065622191699e-05
16780.0,-5.3413409372539055e-06
16781.0,3.707348735277335e-06
16782.0,9.454990182135844e-06
16783.0,5.844843509767923e-07
16784.0,-1.837556217124735e-06
16785.0,5.332240313298175e-06
16786.0,8.366526922178249e-06
16787.0,-4.359423343962737e-06
16788.0,3.5652602853891653e-06
16789.0,4.660472589970488e-06
16790.0,4.885929206274411e-06
16791.0,2.882023573630118e-06
16792.0,-2.915507052900645e-07
16793.0,8.262253707958501e-06
16794.0,-1.835610781202129e-06
16795.0,4.400149521152178e-06
16796.0,5.444160172665007e-06
16797.0,6.793780394474447e-06
16798.0,-8.928769951950519e-07
16799.0,6.078096213673599e-06
16800.0,6.89669794814485e-06
16801.0,1.6305624292397144e-06
16802.0,2.1988141061650564e-06
16803.0,1.7960737347575935e-06
16804.0,1.7033435748954544e-07
16805.0,2.4496272738577466e-06
16806.0,8.069567416070603e-06
16807.0,5.19151272446023e-06
16808.0,-1.5840235022383476e-06
16809.0,6.839173554852945e-06
16810.0,-1.9862938254661945e-06
16811.0,9.995692279231824e-06
16812.0,-2.100448192904383e-06
16813.0,4.874008379079754e-06
16814.0,7.0939134148696425e-06
16815.0,2.8649654962638125e-06
16816.0,7.90089327454126e-07
16817.0,1.0995384945667806e-05
16818.0,1.4144599271567258e-06
16819.0,-1.902259669038896e-06
16820.0,7.777858832236944e-06
16821.0,1.92502729190141e-06
16822.0,1.2967357235504868e-06
16823.0,8.132278763081125e-06
16824.0,6.1967469305537335e-06
16825.0,1.3321393722871122e-06
16826.0,1.6798918257340636e-06
16827.0,8.039795122832661e-06
16828.0,9.810841903713757e-07
16829.0,5.796865194133061e-06
16830.0,1.9524676188617192e-06
16831.0,3.564267407702162e-06
16832.0,4.870054616006445e-06
16833.0,3.4523069353412457e-06
16834.0,7.189497681636449e-06
16835.0,1.0505297526251549e-06
16836.0,4.108090039886174e-06
16837.0,4.896207656035958e-06
16838.0,2.0138954326132182e-06
16839.0,2.7954700242882956e-06
16840.0,6.268704194975957e-06
16841.0,7.184614956024978e-06
16842.0,1.7869505804173817e-06
16843.0,5.7791212133593826e-06
16844.0,2.0158910005372552e-06
16845.0,1.8343113788188642e-06
16846.0,7.180718739761666e-06
16847.0,9.319886833981715e-07
16848.0,-8.761440454689845e-08
16849.0,2.6946488033019953e-06
16850.0,7.176669559053996e-06
16851.0,7.176669559053996e-06
16852.0,2.0218641935496707e-06
16853.0,3.6785773793470493e-06
16854.0,6.881829519995542e-06
16855.0,7.174567754066999e-06
16856.0,2.2862826329581765e-06
16857.0,1.7016779362192267e-06
16858.0,7.172145789560042e-06
16859.0,2.0049546170210546e-06
16860.0,-4.7262002124510193e-07
16861.0,7.1692439395068545e-06
16862.0,1.3814835157172352e-06
16863.0,3.5278938448324363e-06
16864.0,7.16715120918551e-06
16865.0,7.16715120918551e-06
16866.0,3.6644161900658175e-06
16867.0,4.407960628921451e-06
16868.0,4.783228120568131e-06
16869.0,-8.477050281280886e-07
16870.0,7.163454934683678e-06
16871.0,5.717044722015292e-06
16872.0,2.3532624882571383e-06
16873.0,3.4252747690877085e-06
16874.0,7.1610486101457384e-06
16875.0,2.3265396008841797e-06
16876.0,7.159926814653124e-06
16877.0,1.3368692431354825e-06
16878.0,7.1586456619037984e-06
